Location,year,Date and time,spd,dir,windrad
Michigan,2018,10:30,1.802367647,102.3,1.78547259
Michigan,2018,10:45,1.584913777,105.125,1.834778163
Michigan,2018,11:00,1.601160331,143.25,2.500185225
Michigan,2018,11:15,1.807116639,147.925,2.581779403
Michigan,2018,11:30,1.729133183,163.6,2.85535988
Michigan,2018,11:45,1.708387584,160.675,2.804308978
Michigan,2018,12:00,2.058313351,189.95,3.315254335
Michigan,2018,12:15,1.689891507,168.275,2.936954058
Michigan,2018,12:30,1.501431487,157.2,2.74365876
Michigan,2018,12:45,2.054064252,183.9,3.20966187
Michigan,2018,13:00,2.048065525,146.775,2.561708108
Michigan,2018,13:15,1.725633925,130.15,2.271546995
Michigan,2018,13:30,2.091806245,111.45,1.945170285
Michigan,2018,13:45,1.781622048,122,2.1293026
Michigan,2018,14:00,1.831611443,127.925,2.232713403
Michigan,2018,14:15,1.629154392,127,2.2165691
Michigan,2018,14:30,1.869103489,144.9,2.52898317
Michigan,2018,14:45,1.983079311,146.5,2.55690845
Michigan,2018,15:00,2.362998715,178.225,3.110614393
Michigan,2018,15:15,2.935377291,175.975,3.071344468
Michigan,2018,15:30,2.988116103,172.025,3.002403933
Michigan,2018,15:45,2.642189487,167,2.9147011
Michigan,2018,16:00,3.020109316,158.725,2.770275043
Michigan,2018,16:15,3.135834766,165.125,2.881976163
Michigan,2018,16:30,3.185324267,165.8,2.89375714
Michigan,2018,16:45,2.735919604,188.85,3.296055705
Michigan,2018,17:00,2.441981959,191.525,3.342743283
Michigan,2018,17:15,2.139296171,180.475,3.149884318
Michigan,2018,17:30,1.86160508,167.2,2.91819176
Michigan,2018,17:45,1.760376555,164.45,2.870195185
Michigan,2018,18:00,1.53842364,171.975,3.001531268
Michigan,2018,18:15,2.006824273,166.775,2.910774108
Michigan,2018,18:30,1.951585992,188.875,3.296492038
Michigan,2018,18:45,1.848857784,177.825,3.103633073
Michigan,2018,19:00,1.734132122,186.825,3.260712773
Michigan,2018,19:15,1.920092673,195.1,3.40513883
Michigan,2018,19:30,2.178537846,188.35,3.287329055
Michigan,2018,19:45,1.5334247,185.225,3.232787493
Michigan,2018,20:00,1.204244532,188.4,3.28820172
Michigan,2018,20:15,1.337466271,186.325,3.251986123
Michigan,2018,20:30,1.143757364,175.675,3.066108478
Michigan,2018,20:45,1.22424029,166.15,2.899865795
Michigan,2018,21:00,0.868565743,154.675,2.699589178
Michigan,2018,21:15,1.168252168,160.05,2.793400665
Michigan,2018,21:30,1.114513568,176.725,3.084434443
Michigan,2018,21:45,1.100516537,188.425,3.288638053
Michigan,2018,22:00,0.841071576,152.975,2.669918568
Michigan,2018,22:15,0.756089604,157.55,2.749767415
Michigan,2018,22:30,0.412912405,158.075,2.758930398
Michigan,2018,22:45,0.508142203,189.1,3.30041903
Michigan,2018,23:00,0.386667972,168.85,2.946989705
Michigan,2018,23:15,0.184710816,206.55,3.604979115
Michigan,2018,23:30,0.226951855,217.1,3.78911143
Michigan,2018,23:45,0.497394483,306.575,5.350745448
Michigan,2018,0:00,0.605621524,156.525,2.731877783
Michigan,2018,0:15,0.458402755,198.7,3.46797071
Michigan,2018,0:30,0.270442628,204.95,3.577053835
Michigan,2018,0:45,0.240448991,184.725,3.224060843
Michigan,2018,1:00,0.338428206,97.15,1.695588095
Michigan,2018,1:15,0.447155141,237.275,4.141231758
Michigan,2018,1:30,0.302435841,241.725,4.218898943
Michigan,2018,1:45,0.502893316,163.575,2.854923548
Michigan,2018,2:00,0.641113994,237.825,4.150831073
Michigan,2018,2:15,0.838322159,222.925,3.890776903
Michigan,2018,2:30,0.8018299,224.625,3.920447513
Michigan,2018,2:45,0.659360124,234.375,4.090617188
Michigan,2018,3:00,0.534386636,218.15,3.807437395
Michigan,2018,3:15,0.634115479,191.675,3.345361278
Michigan,2018,3:30,0.544884409,235.025,4.101961833
Michigan,2018,3:45,0.790332339,241.35,4.212353955
Michigan,2018,4:00,1.060275074,245.125,4.278240163
Michigan,2018,4:15,0.949548563,236.15,4.121596795
Michigan,2018,4:30,1.014034883,240.45,4.196645985
Michigan,2018,4:45,0.984041246,230.125,4.016440663
Michigan,2018,5:00,1.023282921,224.6,3.92001118
Michigan,2018,5:15,1.2317387,237.7,4.14864941
Michigan,2018,5:30,1.169501903,245.575,4.286094148
Michigan,2018,5:45,0.908307312,207.025,3.613269433
Michigan,2018,6:00,0.615369456,219,3.8222727
Michigan,2018,6:15,0.687604132,247.55,4.320564415
Michigan,2018,6:30,0.742592467,238.55,4.163484715
Michigan,2018,6:45,1.115013462,224.975,3.926556168
Michigan,2018,7:00,1.244236048,226.35,3.950554455
Michigan,2018,7:15,1.36396065,231.225,4.035639293
Michigan,2018,7:30,2.008573902,245.4,4.28303982
Michigan,2018,7:45,2.298012501,245.725,4.288712143
Michigan,2018,8:00,2.29476319,252.65,4.409576245
Michigan,2018,8:15,2.310259903,255.375,4.457136488
Michigan,2018,8:30,1.896097763,253.1,4.41743023
Michigan,2018,8:45,2.168539967,256.375,4.474589788
Michigan,2018,9:00,2.073560116,253.45,4.423538885
Michigan,2018,9:15,2.332505184,237.975,4.153449068
Michigan,2018,9:30,1.999825758,237.4,4.14341342
Michigan,2018,9:45,2.794407196,239.4,4.17832002
Michigan,2018,10:00,2.864642296,234.275,4.088871858
Michigan,2018,10:15,2.500469552,250.35,4.369433655
Michigan,2018,10:30,3.151581425,247.125,4.313146763
Michigan,2018,10:45,3.372284605,255.1,4.45233683
Michigan,2018,11:00,3.973157137,252.35,4.404340255
Michigan,2018,11:15,3.455766896,255.7,4.46280881
Michigan,2018,11:30,3.71746138,273.225,4.768677893
Michigan,2018,11:45,4.703002308,288.95,5.043131035
Michigan,2018,12:00,5.434597108,295.775,5.162249808
Michigan,2018,12:15,4.698003368,287.6,5.01956908
Michigan,2018,12:30,3.765451199,275.125,4.801839163
Michigan,2018,12:45,4.397567103,279.575,4.879506348
Michigan,2018,13:00,4.318833805,276.625,4.828019113
Michigan,2018,13:15,4.790983643,287.2,5.01258776
Michigan,2018,13:30,4.50604409,280.4,4.89390532
Michigan,2018,13:45,5.479087669,285.95,4.990771135
Michigan,2018,14:00,4.88221429,285.275,4.978990158
Michigan,2018,14:15,5.592563597,289.275,5.048803358
Michigan,2018,14:30,5.293627013,290.85,5.076292305
Michigan,2018,14:45,5.81301683,293.125,5.115998563
Michigan,2018,15:00,5.887251082,290.075,5.062765998
Michigan,2018,15:15,5.168653525,301.85,5.268278605
Michigan,2018,15:30,4.810729455,290.45,5.069310985
Michigan,2018,15:45,5.847509513,288.55,5.036149715
Michigan,2018,16:00,5.562070066,298.225,5.205010393
Michigan,2018,16:15,5.458841964,307.925,5.374307403
Michigan,2018,16:30,5.528327224,294.85,5.146105505
Michigan,2018,16:45,4.724997642,321.075,5.603818298
Michigan,2018,17:00,4.862718426,318.825,5.564548373
Michigan,2018,17:15,4.573779721,308.875,5.390888038
Michigan,2018,17:30,4.565531471,295.6,5.15919548
Michigan,2018,17:45,4.316334335,312.8,5.45939224
Michigan,2018,18:00,4.307836138,305.675,5.335037478
Michigan,2018,18:15,3.872678452,315.325,5.503461823
Michigan,2018,18:30,4.190860953,297.275,5.188429758
Michigan,2018,18:45,4.442057664,308.95,5.392197035
Michigan,2018,19:00,3.540998815,301.875,5.268714938
Michigan,2018,19:15,3.230064776,313.175,5.465937228
Michigan,2018,19:30,2.504968597,316.95,5.531823435
Michigan,2018,19:45,3.001363292,311,5.4279763
Michigan,2018,20:00,3.119838159,309.175,5.396124028
Michigan,2018,20:15,2.84364675,310.85,5.425358305
Michigan,2018,20:30,2.076809427,313.5,5.47160955
Michigan,2018,20:45,1.555420034,314.65,5.491680845
Michigan,2018,21:00,0.886811872,307.575,5.368198748
Michigan,2018,21:15,0.76383796,246.1,4.29525713
Michigan,2018,21:30,0.686854291,287.275,5.013896758
Michigan,2018,21:45,0.585375819,306.175,5.343764128
Michigan,2018,22:00,0.596373486,275.975,4.816674468
Michigan,2018,22:15,0.568879318,276.15,4.819728795
Michigan,2018,22:30,0.523888863,295.525,5.157886483
Michigan,2018,22:45,0.45215408,244.85,4.273440505
Michigan,2018,23:00,0.452653974,313.125,5.465064563
Michigan,2018,23:15,0.295687273,254.375,4.439683188
Michigan,2018,23:30,0.395916011,318.1,5.55189473
Michigan,2018,23:45,0.597373274,292.05,5.097236265
Michigan,2018,0:00,0.317682607,186.3,3.25154979
Michigan,2018,0:15,0.883812509,200.15,3.493277995
Michigan,2018,0:30,0.856318341,208.7,3.64250371
Michigan,2018,0:45,0.960796177,208.225,3.634213393
Michigan,2018,1:00,0.721596921,200.25,3.495023325
Michigan,2018,1:15,0.811077938,203.1,3.54476523
Michigan,2018,1:30,0.812827567,189.95,3.315254335
Michigan,2018,1:45,0.830073909,184.875,3.226678838
Michigan,2018,2:00,0.764087907,185.3,3.23409649
Michigan,2018,2:15,0.595123751,218.075,3.806128398
Michigan,2018,2:30,0.607121206,236.05,4.119851465
Michigan,2018,2:45,0.649362245,218.125,3.807001063
Michigan,2018,3:00,0.478898407,247.65,4.322309745
Michigan,2018,3:15,0.297436902,265.075,4.626433498
Michigan,2018,3:30,0.743842202,210.25,3.669556325
Michigan,2018,3:45,0.703600739,210.1,3.66693833
Michigan,2018,4:00,0.65886023,199.85,3.488042005
Michigan,2018,4:15,0.713098724,207.7,3.62505041
Michigan,2018,4:30,0.407163625,193.675,3.380267878
Michigan,2018,4:45,0.29593722,237.375,4.142977088
Michigan,2018,5:00,0.342927252,187.525,3.272930083
Michigan,2018,5:15,0.227951642,149.25,2.604905025
Michigan,2018,5:30,0.171463626,222.675,3.886413578
Michigan,2018,5:45,0.259444961,269.2,4.69842836
Michigan,2018,6:00,0.361423328,284.45,4.964591185
Michigan,2018,6:15,0.619118661,285.625,4.985098813
Michigan,2018,6:30,1.405451848,261.15,4.557929295
Michigan,2018,6:45,1.464439335,252.975,4.415248568
Michigan,2018,7:00,0.877313887,278.25,4.856380725
Michigan,2018,7:15,1.36895959,276.7,4.82932811
Michigan,2018,7:30,1.712636682,292.025,5.096799933
Michigan,2018,7:45,1.569167118,288.7,5.03876771
Michigan,2018,8:00,1.454441456,283.65,4.950628545
Michigan,2018,8:15,2.149044103,286.55,5.001243115
Michigan,2018,8:30,2.3352546,286.875,5.006915438
Michigan,2018,8:45,2.938376654,286.625,5.002552113
Michigan,2018,9:00,2.569954811,293.675,5.125597878
Michigan,2018,9:15,3.037855551,294.75,5.144360175
Michigan,2018,9:30,3.172327024,296.2,5.16966746
Michigan,2018,9:45,3.304548975,286.825,5.006042773
Michigan,2018,10:00,3.188323631,289.025,5.044440033
Michigan,2018,10:15,3.277804648,298.025,5.201519733
Michigan,2018,10:30,2.740168702,288.775,5.040076708
Michigan,2018,10:45,2.265269447,298.65,5.212428045
Michigan,2018,11:00,2.649937844,293.775,5.127343208
Michigan,2018,11:15,3.003862762,287.75,5.022187075
Michigan,2018,11:30,2.496720347,283.85,4.954119205
Michigan,2018,11:45,2.824400833,285.275,4.978990158
Michigan,2018,12:00,2.397741344,290.6,5.07192898
Michigan,2018,12:15,3.379533068,299.25,5.222900025
Michigan,2018,12:30,3.326294362,298.85,5.215918705
Michigan,2018,12:45,3.719710903,298.875,5.216355038
Michigan,2018,13:00,3.287802527,303.375,5.294894888
Michigan,2018,13:15,3.20082098,308.3,5.38085239
Michigan,2018,13:30,3.273055656,314.1,5.48208153
Michigan,2018,13:45,3.358787469,311.075,5.429285298
Michigan,2018,14:00,2.974119072,312.25,5.449792925
Michigan,2018,14:15,2.490971567,302.45,5.278750585
Michigan,2018,14:30,3.352538794,305.875,5.338528138
Michigan,2018,14:45,2.859643357,304.35,5.311911855
Michigan,2018,15:00,3.631729567,309.675,5.404850678
Michigan,2018,15:15,2.946374958,296.525,5.175339783
Michigan,2018,15:30,3.351039112,311.275,5.432775958
Michigan,2018,15:45,3.354788317,311.925,5.444120603
Michigan,2018,16:00,2.736919391,297.85,5.198465405
Michigan,2018,16:15,2.959872094,306.925,5.356854103
Michigan,2018,16:30,2.987366262,315.825,5.512188473
Michigan,2018,16:45,2.548959265,310.475,5.418813318
Michigan,2018,17:00,2.395741769,213.55,3.727152215
Michigan,2018,17:15,2.645938692,306.925,5.356854103
Michigan,2018,17:30,2.44773074,313.2,5.46637356
Michigan,2018,17:45,2.459978142,299.225,5.222463693
Michigan,2018,18:00,2.770412286,302.075,5.272205598
Michigan,2018,18:15,2.273017803,295.075,5.150032498
Michigan,2018,18:30,2.069810911,302.575,5.280932248
Michigan,2018,18:45,2.152543361,314.55,5.489935515
Michigan,2018,19:00,1.956834878,298.475,5.209373718
Michigan,2018,19:15,1.897097551,288,5.0265504
Michigan,2018,19:30,1.590162664,287.425,5.016514753
Michigan,2018,19:45,1.63265365,306.9,5.35641777
Michigan,2018,20:00,1.327218445,301.775,5.266969608
Michigan,2018,20:15,1.008785997,309.95,5.409650335
Michigan,2018,20:30,0.533136901,293.225,5.117743893
Michigan,2018,20:45,0.522389181,266.575,4.652613448
Michigan,2018,21:00,0.405413996,153.525,2.679517883
Michigan,2018,21:15,0.197958005,106.5,1.85877645
Michigan,2018,21:30,0.163215376,88.9425,1.552340135
Michigan,2018,21:45,0.168964156,141.925,2.477059603
Michigan,2018,22:00,0.235949946,249.95,4.362452335
Michigan,2018,22:15,0.199957581,259.55,4.530004015
Michigan,2018,22:30,0.253696181,162,2.8274346
Michigan,2018,22:45,0.512141355,193.025,3.368923233
Michigan,2018,23:00,0.350425661,248.05,4.329291065
Michigan,2018,23:15,0.570878894,185.45,3.236714485
Michigan,2018,23:30,1.200245381,104.225,1.819070193
Michigan,2018,23:45,1.400952803,132.55,2.313434915
Michigan,2018,0:00,1.182749092,129.45,2.259329685
Michigan,2018,0:15,0.866066273,194.225,3.389867193
Michigan,2018,0:30,0.654611131,122.55,2.138901915
Michigan,2018,0:45,0.650861927,136.25,2.378012125
Michigan,2018,1:00,0.489646127,189.775,3.312200008
Michigan,2018,1:15,0.439906678,94.5325,1.649904082
Michigan,2018,1:30,0.681605405,101.625,1.773691613
Michigan,2018,1:45,0.61336988,94.8,1.65457284
Michigan,2018,2:00,0.293937644,111.35,1.943424955
Michigan,2018,2:15,0.319682183,172.3,3.00720359
Michigan,2018,2:30,0.35792407,81.1175,1.415768063
Michigan,2018,2:45,0.436157474,117.05,2.042908765
Michigan,2018,3:00,0.342677305,75.36,1.315280688
Michigan,2018,3:15,0.528637855,112.75,1.967859575
Michigan,2018,3:30,0.328680274,74.575,1.301579848
Michigan,2018,3:45,0.250696817,152.25,2.657264925
Michigan,2018,4:00,0.41416214,43.85,0.765327205
Michigan,2018,4:15,0.163215376,158.7,2.76983871
Michigan,2018,4:30,0.396165958,45.35,0.791507155
Michigan,2018,4:45,0.197958005,225.175,3.930046828
Michigan,2018,5:00,0.408663306,52.775,0.921097908
Michigan,2018,5:15,0.213204771,216.9,3.78562077
Michigan,2018,5:30,0.16446511,205.725,3.590580143
Michigan,2018,5:45,0.340427782,67.8325,1.183900972
Michigan,2018,6:00,0.412662458,44.8,0.78190784
Michigan,2018,6:15,0.273192045,203.25,3.547383225
Michigan,2018,6:30,0.320432024,161.725,2.822634943
Michigan,2018,6:45,0.234200317,230.975,4.031275968
Michigan,2018,7:00,0.283189924,252.375,4.404776588
Michigan,2018,7:15,0.214454506,203.175,3.546074228
Michigan,2018,7:30,0.216204135,196.125,3.423028463
Michigan,2018,7:45,0.237449628,139.65,2.437353345
Indiana,2018,8/9/18 13:15,0.766844931,240.575,4.198827648
Indiana,2018,8/9/18 13:30,0.666729375,215,3.7524595
Indiana,2018,8/9/18 13:45,0.576893542,203.325,3.548692223
Indiana,2018,8/9/18 14:00,0.514209583,252.225,4.402158593
Indiana,2018,8/9/18 14:15,0.669299306,256.75,4.481134775
Indiana,2018,8/9/18 14:30,0.647510764,264.25,4.612034525
Indiana,2018,8/9/18 14:45,0.61142,249.375,4.352416688
Indiana,2018,8/9/18 15:00,0.83466875,235.75,4.114615475
Indiana,2018,8/9/18 15:15,0.878134097,231.2,4.03520296
Indiana,2018,8/9/18 15:30,0.774442986,252.175,4.401285928
Indiana,2018,8/9/18 15:45,0.666841111,224.525,3.918702183
Indiana,2018,8/9/18 16:00,0.789974306,225.675,3.938773478
Indiana,2018,8/9/18 16:15,0.64963375,237.95,4.153012735
Indiana,2018,8/9/18 16:30,0.681031597,224.1,3.91128453
Indiana,2018,8/9/18 16:45,0.627733472,227.8,3.97586174
Indiana,2018,8/9/18 17:00,0.722485694,229.775,4.010332008
Indiana,2018,8/9/18 17:15,0.789080417,245.6,4.28653048
Indiana,2018,8/9/18 17:30,0.827070694,224.375,3.916084188
Indiana,2018,8/9/18 17:45,0.779247639,244.3,4.26384119
Indiana,2018,8/9/18 18:00,0.707289583,255.15,4.453209495
Indiana,2018,8/9/18 18:15,0.714664167,247.525,4.320128083
Indiana,2018,8/9/18 18:30,0.484264306,253.025,4.416121233
Indiana,2018,8/9/18 18:45,0.731312847,234.55,4.093671515
Indiana,2018,8/9/18 19:00,0.479683125,234.325,4.089744523
Indiana,2018,8/9/18 19:15,0.535439444,224.625,3.920447513
Indiana,2018,8/9/18 19:30,0.318224444,215.775,3.765985808
Indiana,2018,8/9/18 19:45,0.272636111,211.125,3.684827963
Indiana,2018,8/9/18 20:00,0.196208611,216.7,3.78213011
Indiana,2018,8/9/18 20:15,0.231852431,224.35,3.915647855
Indiana,2018,8/9/18 20:30,0.235986667,200.625,3.501568313
Indiana,2018,8/9/18 20:45,0.175425694,220.4,3.84670732
Indiana,2018,8/9/18 21:00,0.231628958,226.425,3.951863453
Indiana,2018,8/9/18 21:15,0.269730972,215.2,3.75595016
Indiana,2018,8/9/18 21:30,0.335990486,194.075,3.387249198
Indiana,2018,8/9/18 21:45,0.340683403,187.475,3.272057418
Indiana,2018,8/9/18 22:00,0.378115,180.3,3.14682999
Indiana,2018,8/9/18 22:15,0.326492917,167.35,2.920809755
Indiana,2018,8/9/18 22:30,0.304369167,160.825,2.806926973
Indiana,2018,8/9/18 22:45,0.286379653,146.25,2.552545125
Indiana,2018,8/9/18 23:00,0.296547639,143.6,2.50629388
Indiana,2018,8/9/18 23:15,0.339119097,150.825,2.632393973
Indiana,2018,8/9/18 23:30,0.325710764,144.7,2.52549251
Indiana,2018,8/9/18 23:45,0.278446389,166.2,2.90073846
Indiana,2018,8/10/18 0:00,0.273865208,171.325,2.990186623
Indiana,2018,8/10/18 0:15,0.216768056,161.35,2.816089955
Indiana,2018,8/10/18 0:30,0.239562222,171.225,2.988441293
Indiana,2018,8/10/18 0:45,0.204141875,157.975,2.757185068
Indiana,2018,8/10/18 1:00,0.224477847,155.675,2.717042478
Indiana,2018,8/10/18 1:15,0.358896389,150.55,2.627594315
Indiana,2018,8/10/18 1:30,0.328392431,145.325,2.536400823
Indiana,2018,8/10/18 1:45,0.3218,148.75,2.596178375
Indiana,2018,8/10/18 2:00,0.245260764,149.55,2.610141015
Indiana,2018,8/10/18 2:15,0.234757569,162.2,2.83092526
Indiana,2018,8/10/18 2:30,0.259116042,157.925,2.756312403
Indiana,2018,8/10/18 2:45,0.255317014,188.425,3.288638053
Indiana,2018,8/10/18 3:00,0.140228819,199.375,3.479751688
Indiana,2018,8/10/18 3:15,0.268501875,139.325,2.431681023
Indiana,2018,8/10/18 3:30,0.120675,127.5,2.22529575
Indiana,2018,8/10/18 3:45,0.223695694,147.575,2.575670748
Indiana,2018,8/10/18 4:00,0.202689306,157.4,2.74714942
Indiana,2018,8/10/18 4:15,0.184811528,148.575,2.593124048
Indiana,2018,8/10/18 4:30,0.282915833,134.75,2.351832175
Indiana,2018,8/10/18 4:45,0.432642222,150.9,2.63370297
Indiana,2018,8/10/18 5:00,0.399568333,152.3,2.65813759
Indiana,2018,8/10/18 5:15,0.169615417,138.65,2.419900045
Indiana,2018,8/10/18 5:30,0.090617986,250.725,4.375978643
Indiana,2018,8/10/18 5:45,0.168498056,147.275,2.570434758
Indiana,2018,8/10/18 6:00,0.191515694,116.45,2.032436785
Indiana,2018,8/10/18 6:15,0.159670903,143.725,2.508475543
Indiana,2018,8/10/18 6:30,0.127267431,151.575,2.645483948
Indiana,2018,8/10/18 6:45,0.336772639,149.875,2.615813338
Indiana,2018,8/10/18 7:00,0.462475764,158.55,2.767220715
Indiana,2018,8/10/18 7:15,0.443815833,166.45,2.905101785
Indiana,2018,8/10/18 7:30,0.232858056,154.775,2.701334508
Indiana,2018,8/10/18 7:45,0.186599306,175.125,3.056509163
Indiana,2018,8/10/18 8:00,0.150955486,121.6,2.12232128
Indiana,2018,8/10/18 8:15,0.424820694,155.275,2.710061158
Indiana,2018,8/10/18 8:30,0.466945208,200.2,3.49415066
Indiana,2018,8/10/18 8:45,0.364371458,174.875,3.052145838
Indiana,2018,8/10/18 9:00,0.399791806,170.725,2.979714643
Indiana,2018,8/10/18 9:15,0.435435625,184.65,3.222751845
Indiana,2018,8/10/18 9:30,0.451860833,181.3,3.16428329
Indiana,2018,8/10/18 9:45,0.612872569,180.525,3.150756983
Indiana,2018,8/10/18 10:00,0.547506944,183.35,3.200062555
Indiana,2018,8/10/18 10:15,0.541249722,184.825,3.225806173
Indiana,2018,8/10/18 10:30,0.630750347,185.5,3.23758715
Indiana,2018,8/10/18 10:45,0.528623542,187.25,3.268130425
Indiana,2018,8/10/18 11:00,0.676003472,194.525,3.395103183
Indiana,2018,8/10/18 11:15,0.702261458,186.3,3.25154979
Indiana,2018,8/10/18 11:30,0.763828056,182.825,3.190899573
Indiana,2018,8/10/18 11:45,0.719133611,185.5,3.23758715
Indiana,2018,8/10/18 12:00,0.578904792,197.125,3.440481763
Indiana,2018,8/10/18 12:15,0.641812222,204.825,3.574872173
Indiana,2018,8/10/18 12:30,0.694998611,210.925,3.681337303
Indiana,2018,8/10/18 12:45,0.635108056,207.3,3.61806909
Indiana,2018,8/10/18 13:00,0.678126458,183.675,3.205734878
Indiana,2018,8/10/18 13:15,0.493873611,213.3,3.72278889
Indiana,2018,8/10/18 13:30,0.68181375,193.05,3.369359565
Indiana,2018,8/10/18 13:45,0.649522014,185.225,3.232787493
Indiana,2018,8/10/18 14:00,0.596335625,180.65,3.152938645
Indiana,2018,8/10/18 14:15,0.987635486,205.2,3.58141716
Indiana,2018,8/10/18 14:30,0.881821389,194.25,3.390303525
Indiana,2018,8/10/18 14:45,0.729413333,196.25,3.425210125
Indiana,2018,8/10/18 15:00,0.875564167,194.875,3.401211838
Indiana,2018,8/10/18 15:15,0.683936736,229.525,4.005968683
Indiana,2018,8/10/18 15:30,0.797460625,216.45,3.777766785
Indiana,2018,8/10/18 15:45,0.819807847,193.7,3.38070421
Indiana,2018,8/10/18 16:00,0.800142292,200,3.49066
Indiana,2018,8/10/18 16:15,0.629856458,203.1,3.54476523
Indiana,2018,8/10/18 16:30,0.776789444,202.8,3.53952924
Indiana,2018,8/10/18 16:45,0.751648819,199.05,3.474079365
Indiana,2018,8/10/18 17:00,0.798354514,200.625,3.501568313
Indiana,2018,8/10/18 17:15,0.889419444,205.1,3.57967183
Indiana,2018,8/10/18 17:30,0.656784861,208.8,3.64424904
Indiana,2018,8/10/18 17:45,0.429401875,211.075,3.683955298
Indiana,2018,8/10/18 18:00,0.450073056,185.75,3.241950475
Indiana,2018,8/10/18 18:15,0.373980764,183.525,3.203116883
Indiana,2018,8/10/18 18:30,0.309173819,192.125,3.353215263
Indiana,2018,8/10/18 18:45,0.593095278,224.125,3.911720863
Indiana,2018,8/10/18 19:00,1.799957014,306.45,5.348563785
Indiana,2018,8/10/18 19:15,1.042497917,177.525,3.098397083
Indiana,2018,8/10/18 19:30,0.296435903,156.275,2.727514458
Indiana,2018,8/10/18 19:45,0.190957014,273.025,4.765187233
Indiana,2018,8/10/18 20:00,0.19509125,218.875,3.820091038
Indiana,2018,8/10/18 20:15,0.418451736,210.175,3.668247328
Indiana,2018,8/10/18 20:30,0.645722986,209.4,3.65472102
Indiana,2018,8/10/18 20:45,0.591530972,199.325,3.478879023
Indiana,2018,8/10/18 21:00,0.322805625,189.7,3.31089101
Indiana,2018,8/10/18 21:15,0.288055694,118,2.0594894
Indiana,2018,8/10/18 21:30,0.181571181,115.875,2.022401138
Indiana,2018,8/10/18 21:45,0.165816389,161.125,2.812162963
Indiana,2018,8/10/18 22:00,0.240009167,150.425,2.625412653
Indiana,2018,8/10/18 22:15,0.311967222,165.525,2.888957483
Indiana,2018,8/10/18 22:30,0.238891806,149.55,2.610141015
Indiana,2018,8/10/18 22:45,0.225595208,191.7,3.34579761
Indiana,2018,8/10/18 23:00,0.223583958,128.425,2.241440053
Indiana,2018,8/10/18 23:15,0.250959306,211.55,3.692245615
Indiana,2018,8/10/18 23:30,0.172185347,254.675,4.444919178
Indiana,2018,8/10/18 23:45,0.248501111,187.625,3.274675413
Indiana,2018,8/11/18 0:00,0.200342847,164.05,2.863213865
Indiana,2018,8/11/18 0:15,0.244255139,217.725,3.800019743
Indiana,2018,8/11/18 0:30,0.177772153,260.925,4.554002303
Indiana,2018,8/11/18 0:45,0.1649225,194.9,3.40164817
Indiana,2018,8/11/18 1:00,0.220231875,185.95,3.245441135
Indiana,2018,8/11/18 1:15,0.182353333,174.875,3.052145838
Indiana,2018,8/11/18 1:30,0.147268194,172.325,3.007639923
Indiana,2018,8/11/18 1:45,0.225595208,186.1,3.24805913
Indiana,2018,8/11/18 2:00,0.176431319,187.925,3.279911403
Indiana,2018,8/11/18 2:15,0.131960347,198.7,3.46797071
Indiana,2018,8/11/18 2:30,0.146262569,178.4,3.11366872
Indiana,2018,8/11/18 2:45,0.249841944,162.525,2.836597583
Indiana,2018,8/11/18 3:00,0.259116042,216.05,3.770785465
Indiana,2018,8/11/18 3:15,0.263585486,302.725,5.283550243
Indiana,2018,8/11/18 3:30,0.246713333,224.175,3.912593528
Indiana,2018,8/11/18 3:45,0.194197361,89.835,1.567917206
Indiana,2018,8/11/18 4:00,0.301128819,321.775,5.616035608
Indiana,2018,8/11/18 4:15,0.210734306,86.625,1.511892113
Indiana,2018,8/11/18 4:30,0.246154653,184.825,3.225806173
Indiana,2018,8/11/18 4:45,0.399456597,168.1,2.93389973
Indiana,2018,8/11/18 5:00,0.461023194,116,2.0245828
Indiana,2018,8/11/18 5:15,0.546836528,244.5,4.26733185
Indiana,2018,8/11/18 5:30,0.542590556,245.775,4.289584808
Indiana,2018,8/11/18 5:45,0.568066389,206.1,3.59712513
Indiana,2018,8/11/18 6:00,0.57722875,305.15,5.325874495
Indiana,2018,8/11/18 6:15,0.676003472,293.65,5.125161545
Indiana,2018,8/11/18 6:30,0.621252778,254.4,4.44011952
Indiana,2018,8/11/18 6:45,0.546724792,249.4,4.35285302
Indiana,2018,8/11/18 7:00,0.452307778,334.925,5.845546503
Indiana,2018,8/11/18 7:15,0.374539444,304.9,5.32151117
Indiana,2018,8/11/18 7:30,0.304927847,257.075,4.486807098
Indiana,2018,8/11/18 7:45,0.338783889,312.9,5.46113757
Indiana,2018,8/11/18 8:00,0.329398056,299.9,5.23424467
Indiana,2018,8/11/18 8:15,0.458006319,322.25,5.624325925
Indiana,2018,8/11/18 8:30,0.531081736,318.55,5.559748715
Indiana,2018,8/11/18 8:45,0.51286875,328.5,5.73340905
Indiana,2018,8/11/18 9:00,0.566278611,325.05,5.673195165
Indiana,2018,8/11/18 9:15,0.556557569,329.2,5.74562636
Indiana,2018,8/11/18 9:30,0.608961806,299.95,5.235117335
Indiana,2018,8/11/18 9:45,0.567060764,323,5.6374159
Indiana,2018,8/11/18 10:00,0.628515625,313.85,5.477718205
Indiana,2018,8/11/18 10:15,0.693657778,317.5,5.54142275
Indiana,2018,8/11/18 10:30,0.557451458,293.725,5.126470543
